"Lat_diff","DOM","followers","price","square","floor","subway","HouseAge","communityAverage","elevator"
0.499980999999998,149,54,80299,159.53,15,"0",3,76071,"1"
0.442875999999998,1,0,19136,146.85,23,"1",13,60587,"1"
0.440521999999994,116,125,53098,135.6,18,"0",21,58188,"1"
0.351251999999995,35,24,50623,151.71,8,"1",11,46339,"1"
0.371784999999996,36,181,62232,135.22,21,"1",9,66036,"1"
0.511012999999998,147,37,37816,132.22,13,"1",16,34439,"1"
0.451937999999998,20,0,96781,219.88,6,"1",13,103076,"1"
0.451321,40,47,55000,145.16,24,"1",13,70291,"1"
0.451321,43,0,55725,145,24,"1",13,70291,"1"
0.329840999999995,24,16,50714,133.1,6,"0",12,43196,"0"
0.350676999999997,31,75,44812,138.58,16,"0",10,45177,"1"
0.288128999999998,44,3,65918,133.5,11,"0",12,60793,"1"
0.610886999999998,55,20,37828,132.18,9,"0",9,39766,"1"
0.471545999999996,64,19,69272,209.32,31,"1",10,69760,"1"
0.432989999999997,18,52,64034,154.45,32,"1",17,62705,"1"
0.433976000000001,53,8,71166,163,27,"1",11,70650,"1"
0.486585999999996,85,81,74041,142.22,9,"0",16,64123,"1"
0.480525,65,80,74014,152.27,11,"1",13,92400,"1"
0.200334999999995,71,4,49157,136.3,33,"1",2,47847,"1"
0.228231000000001,53,37,59993,140.85,18,"0",4,54435,"1"
0.374451999999998,41,110,47918,208.69,21,"1",17,61591,"1"
0.373566999999994,128,82,82293,148.86,9,"0",12,91180,"1"
0.340336999999998,148,20,55246,204.54,22,"1",12,65702,"1"
0.346426000000001,37,22,78392,146.7,26,"1",9,64222,"1"
0.320420999999996,16,30,60638,153.37,10,"0",11,59419,"1"
0.522584999999999,37,37,34424,134.21,17,"1",14,33820,"1"
0.502966999999998,63,8,80081,149.85,9,"0",9,78657,"1"
0.519236999999997,49,68,35978,138.14,6,"1",12,39995,"0"
0.452306999999998,29,90,101134,163.15,24,"1",5,106627,"1"
0.352719,59,0,60118,132.24,18,"1",17,65210,"1"
0.524913999999995,15,21,32466,192.51,7,"0",17,43281,"0"
0.383884999999999,59,0,81181,271,19,"1",13,77030,"1"
0.406510999999995,112,55,63847,131.66,9,"0",11,57709,"1"
0.479031999999997,154,28,93367,148.34,5,"1",15,107251,"1"
0.499130999999998,96,144,52342,147.11,12,"1",10,55291,"1"
0.348797999999995,1,0,43116,138,6,"0",15,41142,"0"
0.552552999999996,26,46,38668,143.53,5,"0",13,41888,"0"
0.348797999999995,5,5,44264,137.81,6,"0",15,41142,"0"
0.379587999999998,46,59,55059,133.13,18,"0",11,58092,"1"
0.623939999999997,22,5,29897,150.52,5,"0",15,29442,"0"
0.363796000000001,12,30,118781,138.07,27,"1",9,103114,"1"
0.404348999999996,81,32,66000,165.91,23,"1",15,64573,"1"
0.324463999999999,5,50,119676,182.16,11,"0",11,99461,"1"
0.440832,8,0,63145,237.55,20,"1",13,67826,"1"
0.522584999999999,69,78,26750,274.77,13,"1",16,33820,"1"
0.440521999999994,50,39,52824,175.49,18,"0",21,58188,"1"
0.378988999999997,22,36,71978,166.58,9,"0",8,79198,"1"
0.184007999999999,64,0,48643,157.27,11,"1",12,45310,"1"
0.329139999999995,48,19,83353,133.17,20,"1",9,80504,"1"
0.465173,13,0,23273,275,18,"1",5,90147,"1"
0.184007999999999,127,27,39441,138.69,6,"1",12,45310,"0"
0.431731999999997,45,33,52090,174.7,28,"1",16,53538,"1"
0.432989999999997,46,37,62171,297.57,32,"1",17,62705,"1"
0.526499999999999,172,53,41382,132.91,10,"0",8,47574,"1"
0.483408999999995,23,40,65563,133.08,27,"0",5,68428,"1"
0.240704000000001,60,44,32569,142.16,16,"1",11,42386,"1"
0.413488999999998,97,192,85471,154.44,21,"1",9,78232,"1"
0.289279999999998,70,22,38732,178.15,20,"1",12,44116,"1"
0.351251999999995,48,19,45470,148.45,19,"1",8,46339,"1"
0.414665999999997,42,17,81671,179.38,20,"1",12,81392,"1"
0.310049999999997,50,0,45171,154.97,8,"0",12,48809,"1"
0.576715,44,50,39829,133.07,8,"0",4,44688,"1"
0.509567999999994,118,91,31812,152.46,7,"0",16,38156,"0"
0.438638999999995,73,0,101611,282.45,12,"0",5,95923,"1"
0.480208999999995,93,124,50173,162.44,6,"1",17,64588,"0"
0.365057,2,0,75067,210.48,9,"0",10,72074,"1"
0.412346999999997,12,0,46899,196.7,22,"1",19,75591,"1"
0.522584999999999,13,62,31859,163.85,32,"1",14,33820,"1"
0.364683999999997,6,43,66907,141.99,7,"0",8,64797,"1"
0.376382999999997,57,49,76510,135.67,12,"0",12,70693,"1"
0.359666999999995,99,58,33384,164.75,18,"1",17,43307,"1"
0.231206999999998,162,0,47390,130.83,6,"0",14,44880,"0"
0.360222999999998,62,51,50256,131.33,20,"1",16,61931,"1"
0.346426000000001,16,3,74536,147.58,24,"0",9,64222,"1"
0.322482999999998,156,367,60832,139.73,24,"0",13,81221,"1"
0.416432,74,43,95782,131.55,26,"1",16,91516,"1"
0.517561999999998,19,20,37889,156.51,6,"0",10,38384,"0"
0.351075999999999,125,29,45153,155.03,12,"0",13,46249,"1"
0.440832,41,41,59215,242.34,20,"1",14,67826,"1"
0.195235999999994,11,16,37743,140.69,10,"0",8,36545,"1"
0.448584999999994,6,25,65299,133.54,26,"1",18,66408,"1"
0.358018999999999,5,0,90580,138,21,"0",11,82664,"1"
0.564757,97,145,27438,166.56,6,"0",18,35860,"0"
0.391448999999994,168,0,101137,440,13,"0",9,91658,"1"
0.429819999999999,136,149,50509,138.59,25,"1",22,54582,"1"
0.609809999999996,18,17,40651,135.3,9,"0",11,37883,"1"
0.475178,72,32,61394,140.08,27,"0",8,65278,"1"
0.484806999999996,10,14,64956,138.71,32,"1",9,62595,"1"
0.522584999999999,44,205,26609,187.91,32,"1",14,33820,"1"
0.313063,84,0,91971,141.35,9,"1",15,88592,"1"
0.187292999999997,59,18,34091,139.63,20,"0",6,35391,"1"
0.517561999999998,12,26,42537,152.81,15,"0",9,38384,"1"
0.323930999999995,34,62,41978,148.89,11,"0",12,40026,"1"
0.623939999999997,36,60,28710,198.54,5,"0",14,29442,"0"
0.341435999999995,52,156,53306,144.45,21,"0",9,62702,"1"
0.326569999999997,23,28,74991,160.02,21,"1",11,70638,"1"
0.519236999999997,15,17,40035,137.88,6,"1",12,39995,"0"
0.350864999999999,46,27,52034,138.95,18,"0",5,46120,"1"
0.359564999999996,113,39,61356,145.79,22,"0",9,68904,"1"
0.484806999999996,42,34,61640,138.71,32,"1",9,62595,"1"
0.454820999999995,58,41,67650,140.43,24,"1",10,72391,"1"
0.283591000000001,130,0,54191,178.63,16,"0",12,53098,"1"
0.324463999999999,12,0,119809,181.54,13,"1",9,99461,"1"
0.335003,14,7,42245,142.03,6,"0",11,44062,"0"
0.522584999999999,126,69,30424,162.21,14,"1",14,33820,"1"
0.392185999999995,92,40,90772,132.2,25,"0",17,85418,"1"
0.450658999999995,9,0,25000,180,30,"1",9,79346,"1"
0.359564999999996,20,62,53536,179.32,26,"0",12,68904,"1"
0.479031999999997,118,44,67193,142.13,6,"1",24,107251,"0"
0.389324999999999,20,61,89465,132.79,17,"1",15,83166,"1"
0.296203999999996,162,8,57461,154.89,24,"1",16,58941,"1"
0.449066999999999,153,89,91056,130.47,12,"1",14,83240,"1"
0.359829999999995,48,60,51433,136.1,28,"1",9,54263,"1"
0.530051999999998,37,24,39946,191.51,4,"0",20,39177,"0"
0.396606999999996,53,147,83012,171.06,16,"1",16,91904,"1"
0.431731999999997,32,71,61333,131.74,30,"1",16,53538,"1"
0.519332999999996,5,0,39663,141.19,6,"1",15,40638,"0"
0.438660999999996,39,66,56572,138.41,9,"0",16,60452,"1"
0.206395000000001,144,0,49472,139.07,9,"1",4,49915,"1"
0.181774999999995,33,10,46215,152.55,5,"1",14,43458,"0"
0.511806999999997,38,28,33945,131.39,6,"0",17,35931,"0"
0.404592999999998,63,90,57740,157.95,10,"0",8,63949,"1"
0.411688999999996,28,0,64856,138,6,"0",4,64868,"1"
0.447824999999995,39,62,95259,138.57,12,"1",15,97665,"1"
0.359666999999995,138,35,43844,136.85,21,"1",17,43307,"1"
0.351251999999995,47,5,49028,154.81,20,"1",9,46339,"1"
0.417922999999995,5,0,130057,167.85,27,"1",7,109848,"1"
0.519208999999996,159,50,34373,156.52,6,"1",12,37700,"0"
0.379311999999999,17,23,61467,149.35,25,"0",8,56192,"1"
0.404131999999997,15,17,78631,140.53,24,"1",20,73469,"1"
0.444921999999998,71,83,94803,145.46,28,"1",11,95151,"1"
0.316842000000001,5,0,108590,205.36,21,"1",7,97522,"1"
0.529545999999996,9,32,33127,249.95,6,"0",17,40194,"0"
0.512065999999997,86,36,26045,200.81,32,"0",15,40934,"1"
0.512065999999997,41,35,30782,132.87,6,"0",16,40934,"0"
0.447890000000001,80,29,69515,148.17,24,"1",15,63851,"1"
0.511012999999998,69,49,35312,184.64,13,"1",16,34439,"1"
0.379587999999998,32,36,59780,136,27,"0",11,58092,"1"
0.530051999999998,47,48,41199,191.51,4,"0",20,39177,"0"
0.418411999999996,57,19,35214,164.71,26,"1",11,36853,"1"
0.441651,129,20,60330,300.02,14,"1",12,63826,"1"
0.390769999999996,115,263,84494,171.61,17,"1",14,92132,"1"
0.352103,51,22,56575,139.64,28,"1",18,52587,"1"
0.517725999999996,35,81,28984,172.51,6,"0",15,36411,"0"
0.362465,18,20,95759,133.67,20,"0",15,89521,"1"
0.379688999999999,139,0,62314,160.48,6,"0",11,56973,"1"
0.212876999999999,2,0,51390,262.7,8,"0",5,55502,"1"
0.399115999999999,143,133,101208,164.02,20,"0",15,94204,"1"
0.351056999999997,93,113,51325,134.44,18,"1",7,47875,"1"
0.310106999999995,154,88,50415,130.32,24,"1",16,53588,"1"
0.288128999999998,59,118,64490,143.9,11,"0",11,60793,"1"
0.373839999999994,34,0,44715,130.83,14,"1",17,47203,"1"
0.403068999999995,47,0,59041,149.05,16,"0",19,59060,"1"
0.509551999999999,65,56,67670,152.95,18,"0",8,62070,"1"
0.465986999999998,34,56,100676,148,18,"1",2,97258,"1"
0.412884999999996,86,13,79755,163,13,"0",23,129541,"1"
0.371189999999999,30,22,79464,232.81,20,"0",7,92358,"1"
0.286811,65,51,63843,150.37,13,"1",11,60067,"1"
0.480357999999995,22,0,68139,140.89,27,"0",2,63708,"1"
0.322482999999998,40,77,65290,136.01,24,"0",13,81221,"1"
0.349615,158,50,39557,141.57,11,"0",12,43990,"1"
0.375655999999999,7,0,80551,280.57,17,"1",8,85921,"1"
0.319542999999996,80,67,79198,170.46,22,"0",15,80678,"1"
0.654499000000001,5,0,45958,133.82,21,"0",5,42314,"1"
0.236699999999999,124,41,51231,130,4,"0",15,49300,"0"
0.432989999999997,116,41,65950,152.39,32,"1",17,62705,"1"
0.386157999999995,33,40,59905,148.57,26,"1",14,75365,"1"
0.289279999999998,90,0,43399,161.57,20,"1",12,44116,"1"
0.359829999999995,14,54,52786,136.4,28,"1",11,54263,"1"
0.549315,104,184,36099,138.51,6,"0",19,34854,"0"
0.369489999999999,45,31,60826,133.99,28,"1",12,61178,"1"
0.289279999999998,34,0,46710,168.06,20,"1",12,44116,"1"
0.310049999999997,22,19,52194,138.62,9,"0",12,48809,"1"
0.454009999999997,144,154,41323,142.78,6,"1",20,59002,"0"
0.449767999999999,83,92,49854,133.39,22,"1",16,49933,"1"
0.449767999999999,5,0,50919,150.24,22,"1",16,49933,"1"
0.366084000000001,23,81,99037,151.46,26,"1",11,104613,"1"
0.386956999999995,75,45,110167,149.32,26,"0",14,80715,"1"
0.364683999999997,76,77,66576,167.48,9,"0",8,64797,"1"
0.509841999999999,80,85,65331,130.26,5,"0",14,67509,"0"
0.529564000000001,50,39,36706,131.45,6,"0",8,37961,"0"
0.512032999999995,31,0,44120,134.86,9,"0",14,49371,"1"
0.210086999999994,17,33,53565,138.45,18,"0",5,52370,"1"
0.476212999999994,112,73,71134,140.58,5,"1",14,74522,"0"
0.514637999999998,34,28,35603,156.73,7,"1",13,47958,"0"
0.257346999999996,107,10,44676,149.97,14,"0",14,46634,"1"
0.424467,94,68,122641,134.54,22,"1",5,129361,"1"
0.396606999999996,38,149,85643,171.06,16,"1",16,91904,"1"
0.506974,51,0,32367,169,14,"0",16,37870,"1"
0.347107999999999,48,0,47007,144.66,14,"0",15,47958,"1"
0.351251999999995,29,68,47962,150.12,19,"1",9,46339,"1"
0.292878999999999,29,50,61137,143.94,6,"1",9,62947,"1"
0.386339,112,22,98445,152.37,18,"0",8,106096,"1"
0.410471000000001,33,52,43612,139.87,28,"0",14,51827,"1"
0.432989999999997,42,0,74138,192.48,32,"1",17,62705,"1"
0.536608000000001,7,22,46999,140.43,5,"1",13,48298,"1"
0.324390999999999,24,72,115231,149.7,14,"1",5,110955,"1"
0.523322,22,19,38522,146.67,6,"1",14,41560,"0"
0.383156,135,85,98946,145.03,18,"0",9,99502,"1"
0.512065999999997,27,61,29780,137.68,6,"0",16,40934,"0"
0.440832,26,11,71601,136.87,18,"1",14,67826,"1"
0.404592999999998,49,0,56123,196,9,"0",8,63949,"1"
0.303840999999998,61,63,35830,130.34,19,"1",11,36432,"1"
0.478999999999999,149,64,78714,146.1,6,"0",20,85111,"0"
0.524913999999995,38,56,33605,191.94,7,"0",17,41678,"0"
0.369858999999998,4,0,61674,222.95,12,"1",13,55208,"1"
0.391445999999995,1,0,109539,137.03,27,"1",19,98181,"1"
0.322165999999996,138,128,67840,131.93,28,"0",14,81467,"1"
0.374005999999994,12,0,100292,185.46,22,"1",14,103097,"1"
0.506974,57,14,34794,169.57,14,"0",15,37870,"1"
0.630145999999996,22,58,39141,133.62,11,"0",3,37328,"1"
0.24512,43,89,46173,160.92,6,"1",16,45943,"0"
0.523500999999996,12,32,42831,134.95,5,"0",14,39052,"0"
0.203333999999998,138,98,42873,205.26,6,"1",9,47318,"1"
0.358866999999996,32,103,29568,143.74,5,"0",16,35854,"0"
0.210086999999994,15,72,56189,136.15,9,"0",5,52370,"1"
0.421872,105,65,50579,138.4,16,"0",13,48169,"1"
0.499980999999998,17,0,78408,147.69,10,"0",3,76071,"1"
0.483635999999997,79,110,55066,147.28,6,"0",7,63444,"1"
0.166494999999998,22,23,36166,181.11,15,"0",4,35310,"1"
0.462012999999999,145,124,78265,134.16,6,"0",12,81581,"1"
0.205773000000001,10,0,49699,141.05,12,"1",3,46527,"1"
0.367014999999995,122,48,65076,138.3,20,"1",9,68319,"1"
0.450658999999995,17,8,73084,161.46,30,"1",9,79346,"1"
0.471407999999997,35,50,88760,134.07,10,"0",3,82571,"1"
0.322947999999997,20,0,64545,134.79,18,"0",17,63154,"1"
0.449767999999999,12,0,51303,160.81,31,"1",16,49933,"1"
0.44209,23,31,97424,138.57,18,"1",8,94252,"1"
0.374235999999996,50,0,59529,141.95,16,"1",7,60026,"1"
0.344463999999995,21,22,60673,132.68,16,"1",8,59025,"1"
0.496749999999999,43,30,82804,140.09,27,"0",5,75110,"1"
0.384529999999998,112,35,87509,203.98,27,"0",11,91231,"1"
0.462733,112,130,83773,130.95,15,"1",11,90299,"1"
0.238070999999998,34,0,48076,132.5,10,"0",7,43366,"1"
0.511806999999997,32,9,32552,162.82,6,"0",16,35931,"0"
0.522902999999999,64,77,22158,236.94,12,"1",12,36869,"1"
0.536608000000001,111,47,47685,138.41,5,"1",12,48298,"1"
0.386956999999995,28,15,81521,192.59,26,"0",14,80715,"1"
0.438660999999996,53,43,59100,138.41,9,"0",17,60452,"1"
0.329909000000001,39,0,83788,155.99,11,"1",12,83265,"1"
0.381505999999995,122,39,82631,175.48,24,"1",17,92742,"1"
0.570814999999996,16,16,27625,148.42,5,"0",16,33247,"0"
0.359564999999996,46,23,55808,172.02,32,"0",12,68904,"1"
0.322586000000001,60,27,62750,152.99,21,"1",12,59213,"1"
0.417330999999997,15,29,70070,142.43,9,"0",8,66128,"1"
0.346426000000001,41,55,69125,134.25,21,"1",11,64222,"1"
0.580871999999999,71,50,40369,148.63,20,"1",11,42884,"1"
0.432989999999997,101,37,66278,152.39,32,"1",17,62705,"1"
0.346426000000001,9,21,73530,163.2,21,"1",11,64222,"1"
0.428818,66,92,51639,174.29,11,"1",24,69042,"1"
0.352103,33,41,38914,269.83,36,"1",16,52587,"1"
0.484806999999996,24,20,62065,137.76,32,"1",9,62595,"1"
0.522584999999999,48,88,32005,131.23,13,"1",14,33820,"1"
0.499130999999998,45,40,65817,147.38,7,"0",11,55291,"0"
0.517795999999997,32,28,32043,176.33,19,"1",14,37661,"1"
0.532630999999995,37,0,33462,130,6,"0",10,35386,"0"
0.511099999999999,46,18,42100,149.17,24,"1",14,52390,"1"
0.484991000000001,30,38,62650,133.76,17,"0",12,60611,"1"
0.345179999999999,36,92,84136,231.77,9,"1",21,87076,"1"
0.382058000000001,118,161,51683,197.36,14,"1",17,56223,"1"
0.403230999999998,28,20,78243,158.2,22,"1",12,72589,"1"
0.356423999999997,95,24,69828,143.21,30,"1",12,79774,"1"
0.363869000000001,98,43,78266,166.74,18,"1",11,85047,"1"
0.298192999999998,1,0,40228,143.93,21,"0",12,38925,"1"
0.630145999999996,27,40,36974,133.34,9,"0",5,37328,"1"
0.449767999999999,26,31,48850,176.05,16,"1",16,49933,"1"
0.446444999999997,11,0,67514,150.34,25,"1",11,75993,"1"
0.511012999999998,10,15,40862,150.51,13,"1",16,34439,"1"
0.386643999999997,45,32,67630,153.04,10,"1",20,56653,"1"
0.351251999999995,50,52,44358,148.34,20,"1",9,46339,"1"
0.507075,15,65,38579,220.33,11,"0",14,52466,"1"
0.443155999999995,33,121,95627,138.09,24,"1",8,94063,"1"
0.442155999999997,114,102,58118,132.49,27,"1",20,60348,"1"
0.375619,101,105,53154,222,3,"0",12,56489,"0"
0.550053999999996,29,89,38131,144.24,5,"0",19,44446,"0"
0.313527999999998,79,11,59174,142.97,24,"1",13,56819,"1"
0.346426000000001,13,23,76782,136.1,26,"0",10,64222,"1"
0.494940999999997,43,0,75533,211.83,26,"1",5,77695,"1"
0.404348999999996,19,41,60638,133.58,23,"1",15,64573,"1"
0.512065999999997,18,56,34135,140.62,18,"0",16,40934,"1"
0.480357999999995,90,125,61804,139.15,27,"0",2,63708,"1"
0.506974,58,31,31453,158.97,7,"0",22,37870,"0"
0.343731999999996,89,0,99605,179.41,10,"1",9,98341,"1"
0.453277,76,113,47899,148.23,22,"1",17,59366,"1"
0.400664999999996,41,0,71759,236,31,"1",9,69470,"1"
0.214359999999999,101,0,43248,131.8,11,"0",5,45617,"1"
0.517561999999998,36,73,38784,145.68,6,"0",9,38384,"0"
0.334678999999994,98,0,91956,142.46,14,"1",18,93124,"1"
0.404807999999996,58,27,55154,168.62,29,"1",16,57548,"1"
0.294215000000001,61,0,46240,152.36,15,"1",14,50347,"1"
0.210510999999997,114,39,28721,153.2,6,"0",14,38959,"0"
0.380040000000001,42,9,56960,144.84,27,"0",10,62598,"1"
0.512065999999997,11,43,26298,231.2,32,"0",15,40934,"1"
0.340528999999997,9,58,69246,167.52,16,"1",14,92360,"1"
0.257346999999996,51,36,50337,132.31,6,"0",14,46634,"1"
0.446444999999997,17,47,73966,150.07,25,"1",11,75993,"1"
0.412346999999997,49,33,53115,179.8,22,"1",19,75591,"1"
0.366332,58,43,85788,160.28,25,"1",8,77472,"1"
0.480525,4,0,93549,142.92,11,"1",13,92400,"1"
0.519236999999997,53,33,36254,138.47,6,"0",12,39995,"0"
0.533820999999996,84,118,34505,145.49,7,"1",13,47153,"0"
0.320420999999996,3,0,63962,154,10,"0",12,59419,"1"
0.428933000000001,6,0,72192,164.84,28,"1",17,64245,"1"
0.454820999999995,56,28,74578,225.27,23,"1",12,72391,"1"
0.660460999999998,20,25,36699,136.79,6,"0",16,37478,"0"
0.212876999999999,10,0,65993,151.23,7,"0",5,55502,"1"
0.428933000000001,31,64,55663,171.57,28,"1",17,64245,"1"
0.379298999999996,21,18,68969,132.67,27,"1",13,74468,"1"
0.530960999999998,68,35,42444,131.47,5,"1",14,45149,"0"
0.392340999999995,131,42,71496,172.04,22,"1",16,69520,"1"
0.401933,51,100,63843,172.3,15,"0",14,61947,"1"
0.620563999999995,83,9,23351,171.3,5,"0",15,31282,"0"
0.485093999999997,4,5,68247,164.11,6,"0",6,73109,"1"
0.496305999999997,29,21,44803,133.92,22,"1",12,52911,"1"
0.408808999999998,34,116,87686,130.01,22,"1",11,88114,"1"
0.626753000000001,32,50,42754,139.17,11,"0",5,43947,"1"
0.448589999999996,13,26,111142,291.52,24,"1",4,110210,"1"
0.315691000000001,8,0,73930,148.79,21,"1",5,65820,"1"
0.438660999999996,98,85,57077,138.41,9,"0",17,60452,"1"
0.493670999999999,51,20,45845,305.38,5,"0",8,47235,"1"
0.442211,88,29,65398,181.2,15,"0",17,77070,"1"
0.438044999999995,1,13,44548,219.99,14,"1",13,40427,"1"
0.231206999999998,8,0,46233,137.35,10,"0",7,44880,"1"
0.330414999999995,32,81,82948,159.74,9,"1",19,80516,"1"
0.492807999999997,19,70,57195,133.23,25,"1",10,60785,"1"
0.53134,3,0,38069,130.03,6,"1",10,38647,"0"
0.492807999999997,27,33,57813,133.19,25,"1",10,60785,"1"
0.551124999999999,81,35,32207,138.17,7,"0",14,42786,"0"
0.390927999999995,92,168,100221,149.67,10,"1",16,98739,"1"
0.517725999999996,116,570,32478,169.35,6,"0",15,36411,"0"
0.420569,20,34,58804,147.1,6,"1",19,69883,"0"
0.486163999999995,14,29,103388,181.84,6,"0",6,100306,"1"
0.512065999999997,62,265,26712,160.23,6,"0",16,40934,"0"
0.522371999999997,68,39,31436,144.74,6,"0",13,38281,"0"
0.260235999999999,75,0,49878,130.32,6,"0",13,37362,"0"
0.444499,67,33,62600,150.16,14,"1",16,64765,"1"
0.514862999999998,32,28,34125,156.78,6,"1",12,43544,"0"
0.511012999999998,78,81,33855,159.8,13,"1",16,34439,"1"
0.346426000000001,63,46,70575,138.86,27,"0",10,64222,"1"
0.195235999999994,1,0,10176,160.19,4,"0",9,36545,"0"
0.29524,3,0,63523,159,17,"1",9,64953,"1"
0.448231,2,0,47301,158.56,30,"1",13,50916,"1"
0.402512999999999,59,15,76199,257.4,23,"0",6,55456,"1"
0.506243999999995,50,33,34628,136.02,6,"0",16,39940,"0"
0.341166000000001,92,18,96088,228.23,18,"1",12,96280,"1"
0.375839999999997,20,50,62644,134.89,6,"1",13,59186,"1"
0.512065999999997,21,0,26173,198.68,32,"0",16,40934,"1"
0.374005999999994,67,0,103169,211.79,22,"1",14,103097,"1"
0.441651,95,93,60906,297.18,14,"1",12,63826,"1"
0.562852999999997,15,15,41071,132.7,7,"0",17,38119,"0"
0.444499,56,20,70635,149.36,14,"1",16,64765,"1"
0.517795999999997,5,8,34279,133.32,19,"1",14,37661,"1"
0.072299000000001,84,116,31178,186.03,11,"0",6,31106,"1"
0.432989999999997,77,39,68059,238.03,32,"1",17,62705,"1"
0.221800999999999,104,79,39028,134.52,6,"1",17,45110,"0"
0.351251999999995,121,0,37357,155.26,20,"1",9,46339,"1"
0.523500999999996,18,7,36552,131.87,6,"0",14,39052,"0"
0.456509999999994,31,0,1e+05,158,14,"0",9,92387,"1"
0.410848999999999,71,67,61001,139.67,5,"0",14,64574,"0"
0.426465999999998,16,0,83711,130.21,24,"1",17,79739,"1"
0.299786999999995,43,52,50686,134.16,14,"0",15,50526,"1"
0.212876999999999,29,10,52817,130.64,15,"0",5,55502,"1"
0.512065999999997,11,78,26448,195.86,32,"0",16,40934,"1"
0.318764999999999,19,0,124456,144.63,6,"0",14,108020,"1"
0.456871,5,0,94056,143,26,"1",10,82517,"1"
0.510784999999998,104,32,31907,159.84,12,"1",16,35393,"1"
0.444188999999994,48,0,58035,156.46,18,"1",21,53241,"1"
0.522371999999997,49,290,24621,251.01,7,"0",12,38281,"0"
0.363709999999998,27,236,61303,217.58,21,"1",17,50884,"1"
0.408147999999997,68,19,89981,295.62,15,"0",14,85229,"1"
0.517725999999996,102,110,30237,154.12,6,"0",15,36411,"0"
0.404585999999995,64,59,58229,137.39,9,"0",10,56107,"1"
0.517561999999998,17,0,42611,156.3,6,"0",9,38384,"0"
0.366391,81,2,63619,193.34,14,"1",18,60027,"1"
0.228231000000001,10,14,53717,170.34,17,"0",4,54435,"1"
0.297813999999995,22,0,73170,165.37,7,"0",8,54571,"1"
0.200334999999995,79,30,48999,136.74,33,"1",2,47847,"1"
0.333802999999996,47,0,82782,151,16,"1",12,87366,"1"
0.187292999999997,22,0,44072,134.1,9,"0",3,35391,"1"
0.399567999999995,69,26,83899,137.07,19,"0",19,85478,"1"
0.392362999999996,9,44,92818,140.06,9,"1",15,91968,"1"
0.181774999999995,8,0,48090,149.72,12,"1",14,43458,"1"
0.379525000000001,13,0,115996,163.8,6,"1",18,106697,"1"
0.411688999999996,92,0,70538,170.69,6,"0",4,64868,"1"
0.522584999999999,34,4,31728,173.35,13,"1",14,33820,"1"
0.520519999999998,105,27,38100,131.76,6,"1",14,41629,"0"
0.443017999999995,11,21,64871,161.86,26,"1",13,60653,"1"
0.492807999999997,16,49,59348,134.8,25,"1",9,60785,"1"
0.526499999999999,18,84,44352,133.48,10,"0",8,47574,"1"
0.501718999999994,16,26,102320,182.76,7,"0",3,92910,"1"
0.333621000000001,101,29,78517,153.47,23,"1",21,74940,"1"
0.453277,2,0,49823,205.73,24,"1",17,59366,"1"
0.492807999999997,9,0,59399,133,25,"1",9,60785,"1"
0.446897,20,0,77105,152.39,8,"1",16,73792,"1"
0.483408999999995,21,33,67097,136.37,27,"0",5,68428,"1"
0.433487,117,5,58828,159.79,27,"1",9,68910,"1"
0.490992999999996,110,33,62271,144.53,9,"0",9,63665,"1"
0.218533000000001,2,0,28639,153.64,15,"0",8,32460,"1"
0.379298999999996,94,34,68100,154.48,29,"1",17,74468,"1"
0.485093999999997,100,63,69699,139.17,6,"0",6,73109,"1"
0.404585999999995,22,48,52466,218.43,9,"0",10,56107,"1"
0.453277,48,117,49629,205.73,24,"1",17,59366,"1"
0.375364999999995,4,74,134542,168.35,16,"1",10,141922,"1"
0.567184999999995,17,33,40104,147.12,5,"0",13,37937,"1"
0.171149,100,29,32874,155.75,12,"1",9,37054,"1"
0.417330999999997,55,70,71699,158.72,9,"0",8,66128,"1"
0.404008999999995,80,303,51221,138.03,18,"1",17,55868,"1"
0.464968999999996,65,64,60118,257.83,5,"0",13,61710,"1"
0.512032999999995,9,0,30961,196.38,9,"0",14,49371,"1"
0.279114999999997,22,24,54858,152.74,30,"1",15,57277,"1"
0.410848999999999,17,17,47514,235.3,4,"0",14,64574,"0"
0.327680000000001,96,288,49234,130.4,14,"1",17,57680,"1"
0.374170999999997,1,0,84676,155.89,14,"1",12,105215,"1"
0.311912,40,35,71429,139.72,19,"1",11,67612,"1"
0.343545999999996,8,0,102219,137.45,18,"1",13,90609,"1"
0.449959,1,0,70866,164.82,23,"1",9,76413,"1"
0.325409000000001,74,120,113760,147.68,8,"1",14,97851,"1"
0.335003,33,24,41102,151.09,6,"0",11,44062,"0"
0.476212999999994,43,29,69040,149.19,4,"1",14,74522,"0"
0.376382999999997,8,0,75753,138.61,12,"1",11,70693,"1"
0.399115999999999,48,91,109189,138.11,21,"0",13,94204,"1"
0.507075,7,14,47656,132.2,6,"0",15,52466,"0"
0.340277999999998,12,0,61680,149.97,23,"1",12,59536,"1"
0.331491,88,80,84903,135.45,16,"1",13,86631,"1"
0.522902999999999,77,29,38250,162.88,12,"0",12,36869,"1"
0.444921999999998,45,60,99089,132.71,28,"1",11,95151,"1"
0.496749999999999,10,36,79235,140.09,27,"0",5,75110,"1"
0.377451000000001,3,1,54509,158.6,16,"1",8,51255,"1"
0.428933000000001,2,0,69158,164.84,28,"1",17,64245,"1"
